nuFnu_syn,nu_syn,CLASS,SED_class,GLON,LP_beta,GLAT,Frac_Variability,Pivot_Energy,Highest_energy,PL_Index,SpectrumType,Unc_Frac_Variability,LP_Index,Unc_Energy_Flux100,Unc_Flux1000,Variability_Index,Flux1000,Unc_LP_Index,Energy_Flux100,Signif_Avg,Unc_PL_Index,Unc_LP_beta,Flags,Redshift
-27.052767,34.033867,BLL,ISP,314.28268,-0.032705627,-18.801125,0.43559086,8.300964,5.142821,1.9991896,PowerLaw,-1.8356221,2.028698,-28.416174,4.25368e-11,3.313685,-21.630621,-2.570678,-26.124447,2.8020406,0.08107076,-3.4627218,0,0.105
-27.153858,31.610342,BLL,LSP,110.29838,0.081095316,34.08092,0.63512194,7.046586,3.956306,2.0833406,LogParabola,-1.9557762,1.9554747,-28.218222,4.611881e-11,5.4938016,-20.64958,-3.0022724,-25.376816,3.7640784,0.03023344,-3.7299075,0,0.4
-27.018217,28.083456,RDG,LSP,115.83674,0.1160224,31.228207,0.0,6.7719746,3.0178654,2.332916,LogParabola,2.3025851,2.247823,-28.145731,5.033234e-11,1.9933393,-20.495941,-3.1828952,-25.116568,3.7250688,0.0260301,-3.7409542,0,0.024
-27.631021,27.631021,BLL,LSP,80.40211,0.052902136,42.39345,0.40790996,7.0606194,4.2159796,2.0136032,LogParabola,-2.3643987,1.9214926,-28.005857,5.6047066e-11,5.0133734,-20.309792,-3.2427855,-24.961044,3.975064,0.0251619,-4.100456,0,1.545
-25.406332,29.005043,FSRQ,LSP,61.093193,0.13412744,42.335022,0.7053676,6.357039,3.2619812,2.4059699,LogParabola,-1.8934039,2.3376691,-27.172256,1.5438588e-10,9.0446005,-18.199732,-4.5774736,-22.638031,5.153875,0.0070151663,-5.041906,0,1.814
-27.060114,34.63179,BLL,HSP,68.28646,0.31857064,42.107635,0.0,8.507347,3.7128792,1.8930744,PowerLaw,2.3025851,1.5068628,-29.043118,2.2461992e-11,1.9799238,-23.08764,-0.76042646,-27.542494,1.8428138,0.15457566,-1.2467904,0,0.344
-26.909193,34.63179,BLL,HSP,71.45327,-0.010267115,41.979378,0.42348218,8.000524,3.5631404,2.1161273,PowerLaw,-1.1591208,2.1238985,-28.971891,2.2715413e-11,2.7872598,-22.9718,-1.8043026,-27.467163,1.8039913,0.16587162,-2.6527975,0,0.192
-25.688171,29.405598,FSRQ,LSP,73.43902,0.06496617,41.880875,0.91588706,6.3317485,3.6324625,2.4276824,LogParabola,-1.6195318,2.3601143,-28.247122,4.680353e-11,6.5996237,-20.682856,-3.247663,-25.08227,3.7469501,0.028757924,-3.8418248,0,0.735
-26.166517,29.620207,FSRQ,LSP,86.66639,0.11311367,40.373222,0.49185202,6.0760913,2.3872938,2.6821094,LogParabola,-2.1432006,2.5809205,-28.505589,2.9333792e-11,4.632933,-21.725681,-2.7200696,-25.761723,3.1063051,0.04567856,-3.186356,0,0.751
-27.159609,29.68011,FSRQ,LSP,65.65667,0.15158342,41.722713,0.65534693,6.738799,2.80971,2.4258952,LogParabola,-1.8186295,2.249722,-28.259745,3.607043e-11,4.346475,-21.657099,-2.1274092,-26.302788,2.8646662,0.067071915,-2.5801754,0,0.69056
-26.879837,28.846342,FSRQ,LSP,63.35356,0.028471746,41.4262,0.8274775,7.2831817,3.5847044,2.4605305,PowerLaw,-1.7137017,2.437532,-27.448034,6.986669e-11,6.0814247,-20.17919,-2.9891427,-24.442625,3.6527789,0.03805346,-3.5524955,0,1.66
-26.014048,34.654797,BLL,HSP,28.781954,0.004254471,34.213226,0.04067954,7.251678,3.9362707,2.3615701,PowerLaw,-0.06300987,2.358812,-28.336111,3.7687537e-11,2.3483653,-21.918684,-2.367363,-26.280952,2.3352766,0.091833375,-3.0931318,0,0.0799
-27.24049,35.310604,BLL,HSP,40.999836,0.057968963,37.72869,0.0,8.542959,3.637865,2.0110362,PowerLaw,2.3025851,1.9706438,-28.692394,3.2351257e-11,2.1818385,-22.833048,-1.4637258,-27.32903,1.7218349,0.17066851,-2.3116179,0,0.592
-24.541561,30.039389,FSRQ,LSP,63.462414,0.05490113,40.95761,0.45033768,7.1263623,4.068654,2.411705,LogParabola,-2.2983215,2.3979084,-27.253119,8.010277e-11,5.4675684,-19.82174,-3.4476452,-24.268997,3.9336703,0.02488259,-4.0807314,0,0.593
-27.631021,27.631021,BLL,LSP,10.672298,-0.023741096,24.470444,0.7891696,8.091906,4.3761053,2.2237358,PowerLaw,-1.3623568,2.2313094,-27.772379,6.327481e-11,3.667693,-21.644258,-2.1997511,-26.102852,2.1121573,0.12591377,-3.1888146,0,0.082
-27.631021,27.631021,BLL,LSP,71.35387,0.080456235,40.836487,0.0,8.554296,4.7193556,1.8429401,PowerLaw,2.3025851,1.7530643,-29.029005,2.2015074e-11,2.3174546,-23.001505,-1.5911554,-27.426119,2.0583339,0.13796687,-2.3104177,0,0.225
-26.869963,28.758965,FSRQ,LSP,94.05485,0.17402047,37.97454,0.593776,6.267297,2.439203,2.5782306,LogParabola,-1.9804919,2.402789,-28.457762,3.2877027e-11,4.841304,-21.583788,-2.5014343,-25.904932,3.1241765,0.046539474,-2.92942,0,2.379
-27.351427,30.325909,BLL,LSP,91.94958,0.10197873,38.230194,0.47172338,7.9953947,4.6033225,2.044143,PowerLaw,-1.5055923,1.9279495,-29.016928,2.2596309e-11,2.9916947,-22.714516,-1.6653724,-27.214128,2.0514116,0.12186223,-2.2516646,0,0.347
-27.373266,33.344738,BLL,ISP,49.947308,-0.050480835,38.481014,0.3877348,7.4077916,2.91863,2.323889,PowerLaw,-1.5985224,2.366067,-28.64512,2.7213454e-11,2.7759604,-22.389189,-2.2802715,-26.78288,2.1808302,0.12074366,-3.1929438,0,0.132
-25.445019,31.071424,BLL,LSP,76.645134,0.024545621,40.07781,0.3204272,6.7777543,4.4058027,2.355358,PowerLaw,-2.5835385,2.3393595,-28.367104,4.713507e-11,4.754852,-20.551067,-3.4696777,-24.918764,3.849235,0.02765854,-4.0966887,0,0.049
-27.210987,35.540768,BLL,HSP,64.404144,0.07903607,39.120182,0.59331733,8.412969,4.0624065,1.951076,PowerLaw,-1.5895386,1.8678545,-28.485981,3.995406e-11,3.4386451,-21.92787,-1.974611,-26.408365,2.6274054,0.09378312,-2.6353412,0,0.24
-24.037575,35.575294,BLL,HSP,63.59974,0.018371556,38.85433,0.3317155,7.318486,6.6517305,1.7904437,LogParabola,-2.6333292,1.7514668,-26.899168,1.417036e-10,6.5339956,-18.413065,-4.4030695,-22.84655,5.1557946,0.008690719,-5.4238896,0,0.033
-27.631021,27.631021,BLL,LSP,1.0772166,0.084083706,14.055095,0.38173375,8.096077,4.319256,1.8993089,LogParabola,-2.0550306,1.8020505,-27.855848,7.023156e-11,3.2230198,-20.932491,-2.5479634,-25.557919,2.9855561,0.05431287,-3.313983,0,0.46
-26.892202,29.163746,FSRQ,LSP,74.36144,0.09237891,38.48236,0.49849886,6.3570495,3.84732,2.3984938,LogParabola,-2.2187402,2.3103418,-28.095558,5.8455754e-11,6.154227,-20.144032,-3.6547427,-24.607443,4.1153045,0.020489745,-4.0973024,0,1.669
-24.284788,30.572685,FSRQ,LSP,99.56752,0.0954539,35.208763,0.71383125,6.4901724,4.4078784,2.3256922,LogParabola,-1.8783726,2.2343547,-27.823196,7.730575e-11,7.744951,-19.346546,-3.9532015,-23.909496,4.7048435,0.012340986,-4.5800567,0,0.301
-27.631021,27.631021,BLL,LSP,53.378227,0.07397355,35.74669,0.2276186,8.210982,4.159989,1.8675342,PowerLaw,-1.7493596,1.7850883,-28.559883,3.287615e-11,2.6439831,-21.84215,-2.2528026,-26.282505,2.846018,0.06975257,-2.9807806,0,0.47
-25.556667,29.38842,FSRQ,LSP,328.11066,0.16902477,-12.442732,0.7060818,6.8715296,2.8598094,2.4256113,LogParabola,-1.8760242,2.3726273,-27.515816,8.437991e-11,6.358994,-19.797022,-3.3404517,-24.384207,3.8895588,0.022571048,-3.7461786,0,1.755
-27.199684,31.768736,BLL,LSP,32.478844,0.08677365,29.401133,0.6279209,7.624112,3.2617898,2.2486572,PowerLaw,-1.65115,2.1679475,-28.276382,4.1154236e-11,3.4997044,-21.780094,-1.9926035,-26.225185,2.4244013,0.09939063,-2.5102456,0,0.45
-27.284277,32.47436,BLL,ISP,52.230473,-0.00979686,34.593967,0.0,7.679792,3.755215,2.2492619,PowerLaw,2.3025851,2.247426,-28.653465,2.7897754e-11,2.5683799,-22.716125,-1.8259832,-27.160868,1.6805605,0.16402239,-2.6842256,2,0.425
-26.454718,30.9491,FSRQ,LSP,37.341114,0.11860993,30.33906,0.5608864,7.149728,4.485652,2.2452316,LogParabola,-1.7072867,2.1185522,-28.249306,4.7961128e-11,3.4882665,-21.572786,-2.101474,-26.33784,2.4948583,0.07546613,-2.7414622,0,0.291
-26.387709,30.26165,FSRQ,LSP,68.3907,0.08519309,36.217007,1.1331018,6.462831,3.8720903,2.3411546,LogParabola,-1.4163644,2.2524142,-27.97903,6.44721e-11,7.609595,-19.99202,-3.4683955,-24.527788,4.1753755,0.019974168,-4.1303134,0,1.027
-26.66843,35.39116,BLL,HSP,52.000866,0.051164016,33.230114,0.0,8.301807,4.418733,1.8610687,PowerLaw,2.3025851,1.8058424,-28.50942,3.5192172e-11,1.5519953,-21.843674,-2.2840252,-26.280058,2.7206328,0.0737208,-3.070113,2,0.42
-27.09387,29.472973,FSRQ,LSP,43.609825,-0.021336311,30.284803,0.0,7.6430945,3.5771124,2.2701888,PowerLaw,2.3025851,2.2678525,-28.58972,2.9055426e-11,2.221122,-22.678293,-1.880843,-27.110277,1.7245151,0.16449802,-2.7497551,0,0.358
-27.631021,27.631021,FSRQ,LSP,99.268456,0.009026083,33.760227,0.56745565,7.159296,4.2387567,2.3735678,PowerLaw,-2.0114725,2.361197,-28.487303,3.3225943e-11,4.655274,-21.36638,-2.765094,-25.717892,3.1817737,0.05404974,-3.4381099,0,0.777
-27.31952,30.11299,BLL,LSP,311.68604,-0.03543296,-23.369411,0.27288505,8.129741,4.731406,2.1051607,PowerLaw,-1.3772595,2.138022,-28.46888,3.756304e-11,2.6128743,-22.116205,-2.2601707,-26.613287,2.2272508,0.11603351,-3.1826692,0,0.073
-26.128672,30.982409,BLL,LSP,39.52717,0.09378467,28.09594,1.7758178,7.0733924,3.6145465,2.0778883,LogParabola,-0.966709,1.9531721,-27.822525,7.350749e-11,7.2407985,-20.07629,-3.1711771,-24.832943,3.8492985,0.02638019,-3.879237,0,0.137
-25.737371,29.821924,FSRQ,LSP,32.226322,0.07338713,24.303284,0.59050226,7.0841765,5.1466804,2.2264364,LogParabola,-1.9939666,2.1533577,-27.743044,7.191225e-11,4.7987714,-20.448875,-2.9206545,-25.108204,3.377327,0.038899716,-3.5646555,0,0.732
-26.903318,29.821924,FSRQ,LSP,56.76228,-0.0055097663,31.730886,0.35734728,7.85785,3.6250234,2.1229088,PowerLaw,-1.0654231,2.1211774,-28.81373,2.676917e-11,2.6361585,-22.605066,-1.7381907,-27.099176,1.9860269,0.14503016,-2.584414,0,0.548
-25.389938,35.46021,BLL,HSP,34.125275,0.056183007,24.473831,0.15504327,7.7032332,6.1187644,1.8611141,LogParabola,-3.0872529,1.7555915,-27.253235,1.0936688e-10,3.6141775,-19.365889,-3.4130735,-23.920498,4.274334,0.019687459,-4.3775063,0,0.18
-26.41281,32.520058,BLL,ISP,87.45965,0.039964043,33.969364,0.5045322,7.42538,3.9021707,2.179618,PowerLaw,-2.0453448,2.1420848,-28.684616,3.160884e-11,4.122154,-21.514416,-2.663644,-25.99239,3.0922906,0.054831278,-3.3364704,0,0.2974
-26.183548,28.962362,FSRQ,LSP,71.43073,0.104115486,33.28975,0.55945164,6.1665187,3.1604624,2.4530928,LogParabola,-2.1112683,2.3399343,-28.090307,6.096473e-11,6.529782,-20.082266,-3.7295427,-24.470446,4.199059,0.019158158,-4.0995135,0,0.717
-26.644396,29.472973,FSRQ,LSP,34.85845,0.10031826,23.973936,0.6130739,7.1086016,3.6615572,2.448421,LogParabola,-1.8939722,2.4566917,-27.734236,6.464851e-11,4.483165,-20.860806,-2.722894,-25.330557,2.9459136,0.049560796,-3.2283256,0,0.583
-25.315409,37.624287,BLL,HSP,77.076256,0.022096489,33.53714,0.50673234,8.000631,6.5817647,1.7903543,PowerLaw,-2.1742394,1.7614504,-27.868324,5.4358844e-11,5.291209,-20.23952,-3.5247653,-24.624865,4.0982766,0.023178516,-4.390118,0,0.055
-25.75602,29.750673,FSRQ,LSP,23.787926,0.15022394,18.09021,1.1992202,7.135527,3.755907,2.2506938,LogParabola,-1.3397739,2.126824,-27.800186,7.891049e-11,5.969526,-20.470398,-2.7255883,-25.281404,3.1820087,0.041803375,-3.2371688,0,1.335
-26.636534,32.360195,BLL,ISP,61.914223,0.18107432,31.343512,0.5085334,7.55627,3.3482397,2.0731394,LogParabola,-1.7892996,1.8601712,-28.61743,3.7078417e-11,3.342094,-21.798473,-1.9659646,-26.718298,2.670896,0.07616487,-2.5125766,0,0.204
-25.070957,29.282936,FSRQ,LSP,12.028642,0.12853785,10.8070965,0.81917524,6.7613735,3.6248956,2.3618157,LogParabola,-1.7367367,2.2523005,-27.09202,1.4502503e-10,7.0091786,-18.977524,-3.6116853,-23.605087,4.196661,0.017176377,-4.1572037,0,0.902
-26.31471,29.292253,FSRQ,LSP,64.040794,0.0884608,31.000578,0.80035585,6.632402,4.2853975,2.3207526,LogParabola,-1.7614993,2.2452016,-27.717585,7.819142e-11,7.2232437,-19.643219,-3.5997696,-24.213863,4.309502,0.017193826,-4.2463574,0,0.976
-26.097452,30.320541,FSRQ,LSP,76.89527,0.07225123,31.717659,0.5688052,6.567155,3.784887,2.3449683,LogParabola,-2.0642514,2.266544,-28.195951,4.865194e-11,5.4895363,-20.674788,-3.1262636,-25.20271,3.654417,0.031019734,-3.7593188,0,1.545
-26.561638,29.781128,FSRQ,LSP,74.210625,0.07056046,31.371319,0.3255373,7.701201,3.672773,2.0920243,PowerLaw,-2.037578,2.0250044,-28.670475,3.1862457e-11,3.1055965,-21.72693,-2.34459,-26.225567,2.8650954,0.066330105,-3.0199027,0,0.9519
-25.693575,30.283035,FSRQ,LSP,79.5595,0.051927637,31.759113,0.6933175,6.2378073,3.6026623,2.4716656,LogParabola,-1.9009525,2.418264,-28.042492,5.5552538e-11,6.828032,-20.218374,-3.5953,-24.537895,4.0810127,0.021109922,-4.166206,0,1.381
-26.392693,31.90483,BLL,LSP,88.451904,0.03763608,31.78415,0.4849788,7.349477,4.402552,2.1915002,PowerLaw,-2.0829706,2.1577265,-28.626204,3.3856234e-11,4.20001,-21.38273,-2.7696888,-25.856062,3.1373143,0.05050895,-3.468113,0,0.4
-25.765131,39.69657,BLL,HSP,43.851944,0.045229144,23.327435,0.09838402,7.9519496,4.686234,1.9505216,PowerLaw,-1.9682583,1.9070987,-28.135895,5.207945e-11,2.5528357,-20.952662,-2.7782288,-25.43296,3.2000883,0.046973415,-3.5619147,0,0.084
-27.631021,27.631021,BLL,LSP,65.53825,0.0064062322,29.049837,0.0,8.1818905,4.1002917,1.9982667,PowerLaw,2.3025851,1.9907743,-28.83099,2.7553213e-11,2.1135764,-22.555891,-2.0068314,-27.04953,2.1337674,0.12178288,-2.824012,0,0.267
-27.062399,37.87756,BLL,HSP,76.706024,0.13103808,30.455074,0.549602,8.506508,3.7444513,1.9172792,PowerLaw,-0.97884774,1.782464,-28.95004,2.509865e-11,2.9670167,-22.975227,-1.1392689,-27.442028,1.8004202,0.1580028,-1.6764613,0,0.46
-26.532349,30.272337,FSRQ,LSP,59.31715,0.112796724,27.178015,0.5717244,7.0062375,3.4542484,2.2573595,LogParabola,-1.900678,2.0970764,-28.274792,4.1636146e-11,4.1171494,-21.48525,-2.1613529,-26.235191,2.854148,0.06343758,-2.8218222,0,2.763
-25.887333,32.47436,BLL,ISP,100.52414,0.0442451,30.713236,0.39159352,7.036751,4.8361945,2.0250196,LogParabola,-2.463777,1.951521,-27.53664,8.812514e-11,6.2883267,-19.18921,-3.8790696,-23.819311,4.7311196,0.013022676,-4.813178,0,0.77
-27.423246,33.44803,BLL,ISP,73.86974,0.0031927363,29.598787,0.0,8.547525,3.4840698,1.991637,PowerLaw,2.3025851,1.9866359,-28.86364,2.7625572e-11,2.3364708,-23.062792,-1.6224477,-27.555012,1.5862061,0.18998219,-2.566809,0,0.172974
-24.59618,29.821924,BLL,LSP,34.911015,0.08981803,17.651293,0.60481155,6.7150197,3.6301136,2.2433355,LogParabola,-2.0378559,2.1443605,-27.371773,1.2114333e-10,6.845572,-19.07474,-3.7629132,-23.73262,4.3874526,0.0153918415,-4.417092,0,0.322
-26.97112,28.420507,FSRQ,LSP,54.13004,0.071235344,24.453465,1.3687913,7.2229724,2.3229268,2.411059,PowerLaw,-1.1429646,2.3829353,-28.296387,3.600418e-11,4.649108,-21.981138,-2.059633,-26.296799,2.311599,0.1000874,-2.7089262,0,1.118
-27.631021,27.631021,BLL,LSP,329.11963,0.08886972,-18.474245,0.3138913,7.1115394,4.0052967,2.446932,PowerLaw,-1.8549836,2.4422662,-28.265594,3.7011026e-11,2.874947,-21.763474,-2.3395677,-26.0418,2.5046258,0.07582912,-2.913667,0,1.255
-27.631021,27.631021,BLL,LSP,83.48751,0.07600768,29.71451,0.40111136,7.883092,4.7152076,1.8528212,LogParabola,-2.0130908,1.7227259,-28.46927,3.524794e-11,3.303478,-21.62327,-2.3508592,-26.193909,3.0588698,0.056090906,-3.2418625,0,0.47
-27.631021,27.631021,BLL,LSP,100.987976,0.17555693,29.97469,0.544083,8.744066,3.5450523,1.778977,LogParabola,-1.2464517,1.5367268,-28.679064,3.3663544e-11,3.169352,-22.557894,-1.7111177,-26.91306,2.4039311,0.10047812,-2.3868191,0,0.407
-24.791454,30.572685,BLL,LSP,110.03763,0.040448636,29.068476,0.40755156,6.424611,4.4590225,2.2322822,LogParabola,-2.4351234,2.1762578,-27.64184,9.143157e-11,7.1469827,-18.967524,-4.293166,-23.517607,4.969811,0.009958257,-5.067375,0,0.68
-26.193682,29.377,FSRQ,LSP,70.94367,0.07521411,27.08934,1.1319674,6.420413,3.9471605,2.3517396,LogParabola,-1.4157044,2.268994,-28.039072,6.089548e-11,7.2407002,-20.14821,-3.4308379,-24.65652,4.020483,0.02196126,-4.084154,0,0.663
-24.178701,31.995707,BLL,LSP,100.134186,0.0480316,29.166948,0.18745932,6.665198,3.9064374,2.3115828,LogParabola,-3.1327102,2.263523,-27.7543,7.200887e-11,4.8932753,-19.561293,-3.866399,-24.0747,4.4861503,0.015493933,-4.5785904,0,0.05
-27.125715,28.5117,FSRQ,LSP,343.3182,0.10554798,-14.0909,0.6540239,6.9463005,2.816462,2.5451503,PowerLaw,-1.699991,2.5572226,-28.04464,4.1655807e-11,3.7397387,-21.831175,-2.1766388,-25.993528,2.2635212,0.08583146,-2.6023846,0,1.606
-26.027336,34.654797,BLL,HSP,58.67849,0.041311547,21.376253,0.9961169,7.794822,4.2635093,2.0448215,LogParabola,-1.520999,2.006638,-27.427814,8.7102665e-11,5.7160354,-20.180653,-2.900185,-24.801044,3.5557935,0.032537784,-3.7972887,0,0.117
-26.876858,36.726345,BLL,HSP,65.62211,-0.026617672,23.390745,0.33924356,7.7676015,2.8068573,2.211565,PowerLaw,-1.0651045,2.2190926,-28.750248,2.6421604e-11,2.7815006,-22.69364,-2.0486784,-27.158163,1.845652,0.14261644,-2.9347525,0,0.2754
-26.55862,30.336647,FSRQ,LSP,37.384716,0.16612022,11.35939,0.6093733,6.7191925,3.2358274,2.4378357,LogParabola,-1.9570903,2.28825,-27.686232,7.78362e-11,5.023607,-20.575706,-2.757026,-25.19244,3.0728354,0.04399839,-3.090793,0,0.354
-25.938177,30.368916,BLL,LSP,85.74882,0.06649002,26.077532,0.41760546,6.431229,3.280114,2.3958051,LogParabola,-2.384118,2.3225002,-27.987255,5.950722e-11,5.7208033,-20.112226,-3.522048,-24.565382,4.0883956,0.021341095,-4.142795,0,0.663
-26.8823,40.398857,BCU,HSP,71.155945,0.00037118234,22.841877,0.0,8.318843,3.7877922,2.0071695,PowerLaw,2.3025851,2.0055342,-28.668406,3.2872965e-11,2.1822586,-22.247133,-2.1473272,-26.74246,2.4057767,0.10806876,-3.0134094,0,0.487
-27.631021,27.631021,FSRQ,LSP,336.8298,0.1384869,-20.02116,1.0819348,6.5355496,2.7046778,2.5318425,LogParabola,-1.4633918,2.5008736,-27.595491,7.9040656e-11,7.9386954,-19.723234,-3.6960194,-24.024132,4.1725545,0.017496945,-4.0987954,0,1.531
-25.904543,30.01323,CSS,LSP,77.24787,0.0655033,23.498205,0.23906766,6.337142,4.2005887,2.4239511,LogParabola,-2.8415246,2.3536656,-28.073803,5.565983e-11,4.4263825,-20.350594,-3.4092572,-24.757904,3.8827648,0.024339223,-4.0022078,0,0.695
-27.631021,27.631021,BLL,LSP,66.66443,0.09636273,20.01017,0.0,8.38221,4.858556,1.9565309,PowerLaw,2.3025851,1.8936937,-28.781715,2.9192183e-11,2.358934,-22.67975,-1.7799677,-27.162123,1.936832,0.12744297,-2.4418185,0,0.216
-26.50067,31.071424,FSRQ,LSP,60.175213,-0.034126345,17.201845,0.6286706,8.322174,3.8352132,2.092878,PowerLaw,-1.6834292,2.1174126,-28.171244,5.0535916e-11,3.6309214,-21.644823,-2.4651115,-26.143373,2.6357882,0.1009411,-3.466453,0,0.594
-27.631021,27.631021,BLL,LSP,335.02237,-0.01688255,-21.805418,0.3529396,8.579397,4.877485,1.9744467,PowerLaw,-1.0964173,1.9787608,-28.563786,3.7624154e-11,3.0803607,-22.4637,-1.9917063,-26.951584,1.983038,0.1413527,-2.943366,16,0.12
-27.631021,27.631021,BLL,LSP,86.936226,0.12974939,24.301725,0.0,8.608929,3.734173,2.000837,PowerLaw,2.3025851,1.9253991,-28.931118,2.560393e-11,2.536716,-23.202633,-1.2635404,-27.696787,1.4816155,0.18503805,-1.8987201,0,0.146
-25.455782,36.293518,BLL,HSP,76.94999,0.039924625,21.822418,0.4606858,7.396716,5.8903365,1.8574708,LogParabola,-2.278864,1.7764575,-27.63135,7.3542936e-11,5.55939,-19.809479,-3.4854994,-24.343664,4.262743,0.019746048,-4.4527597,0,0.3
-26.431696,29.750673,FSRQ,LSP,98.53923,-0.013507588,25.875614,0.31970087,6.863122,3.3738706,2.669771,PowerLaw,-2.0217268,2.6772518,-28.207006,2.7856184e-11,3.189269,-22.164907,-2.360578,-26.1554,2.4365728,0.09666983,-3.0767305,0,0.472
-27.631021,27.631021,BLL,LSP,336.948,0.11153943,-21.801285,0.91449004,8.972127,4.944923,1.7095176,PowerLaw,-1.338094,1.6127717,-28.546831,3.3582616e-11,3.9948444,-22.303417,-1.9858465,-26.614752,2.5242407,0.09140477,-2.6026852,0,0.421
-27.631021,27.631021,RDG,LSP,347.2063,0.10237669,-18.75548,0.0,8.179938,2.741369,2.026987,PowerLaw,2.3025851,1.9498982,-28.643305,3.3101865e-11,1.5218798,-22.64436,-1.489734,-27.142529,1.6899027,0.14885132,-2.145059,0,0.1108
-26.16031,30.428257,FSRQ,LSP,62.030582,0.17610675,14.686421,1.1179153,7.0566454,3.2360475,2.4087,LogParabola,-1.4201052,2.3062162,-27.190264,9.381747e-11,6.4765744,-19.977175,-2.8521059,-24.690071,3.5340583,0.029598262,-3.2378147,0,0.798
-27.631021,27.631021,BLL,LSP,95.89156,0.17068155,24.835505,0.6809325,9.102493,4.4978275,1.6887084,PowerLaw,-1.2769096,1.4698313,-28.950874,2.3076546e-11,3.243865,-22.89834,-1.3937768,-27.188213,2.334872,0.115935214,-2.0549319,0,0.364
-26.753057,29.68011,FSRQ,LSP,62.459263,0.11851115,14.825479,1.0701126,7.1929655,2.8592422,2.458897,LogParabola,-1.4637325,2.4932618,-27.17633,8.46492e-11,6.3614335,-20.11548,-3.0296834,-24.599518,3.4667814,0.030017443,-3.5117211,0,0.981
-24.955343,30.33235,FSRQ,LSP,97.487175,0.09357257,25.04211,0.9129095,6.811218,3.6198723,2.3023942,LogParabola,-1.6331775,2.2414339,-27.639812,8.204557e-11,7.6962037,-19.3846,-4.000337,-23.990793,4.3930125,0.013840226,-4.451953,0,0.657
-26.513235,29.89382,FSRQ,LSP,78.597946,0.05946312,19.948675,0.9899803,6.6711,3.6689675,2.2876499,LogParabola,-1.5392776,2.2148993,-28.110262,5.212533e-11,6.33866,-20.609587,-3.1187553,-25.175375,3.6274304,0.031697124,-3.7946272,0,1.25
-26.3931,36.496117,BLL,HSP,97.75324,0.16643025,24.63791,0.0,8.40789,2.5792923,2.2097592,PowerLaw,2.3025851,2.1724682,-28.462255,3.2551413e-11,2.6038742,-22.971987,-1.2906138,-27.437351,1.4885744,0.19797386,-1.7840952,16,0.212
-26.595242,29.7002,FSRQ,LSP,327.76028,0.13966331,-26.047438,0.72034883,6.4573565,3.2762198,2.399328,LogParabola,-1.8580625,2.2645922,-27.986803,6.38392e-11,6.5421405,-20.146719,-3.324465,-24.6939,3.9646723,0.023059791,-3.796124,0,0.255
-27.631021,27.631021,BLL,LSP,67.293144,0.051330984,13.372438,0.47359228,8.531964,5.650716,1.8044719,PowerLaw,-1.9472663,1.7550467,-28.283348,4.377827e-11,3.5883532,-21.484016,-2.5681767,-25.88063,2.9569733,0.05941745,-3.317823,0,0.078
-25.471748,29.68011,FSRQ,LSP,16.882925,0.14720164,-13.231821,0.5579502,6.528573,3.1922157,2.4587893,LogParabola,-2.114229,2.3624082,-27.330374,1.11005434e-10,6.6191087,-19.326422,-3.6903932,-23.794022,4.170448,0.017503066,-4.058784,0,1.119
-27.631021,27.631021,BLL,LSP,17.80805,0.032582782,-12.884063,0.39071012,8.48926,5.3676567,1.9001205,PowerLaw,-1.8710861,1.8688331,-28.078457,5.939168e-11,3.183492,-21.268105,-2.4454925,-25.726618,2.8730636,0.06955951,-3.2405148,0,0.138
-27.10806,28.887175,FSRQ,LSP,314.0055,0.1412144,-27.620773,0.8094883,6.667725,2.9878461,2.4059813,LogParabola,-1.7357775,2.2893286,-27.774992,7.122953e-11,6.1280346,-20.199898,-3.0732806,-24.78171,3.6670644,0.027769163,-3.6101377,0,1.756
-25.641205,34.654797,BLL,HSP,18.237068,0.02227992,-14.322573,0.1870167,7.313156,6.411081,1.9406775,LogParabola,-2.9777408,1.898122,-27.342066,1.0363151e-10,4.06845,-19.467077,-3.544139,-24.007181,4.1986904,0.020160554,-4.534408,0,0.137
-25.225735,30.018456,FSRQ,LSP,17.180084,0.15309693,-16.245832,1.9104341,6.809314,3.449222,2.2820444,LogParabola,-0.89474213,2.1243875,-27.760202,8.359182e-11,7.587281,-19.996052,-3.0995364,-24.755789,3.7418787,0.027472744,-3.6089017,0,0.874
-24.399776,28.8062,FSRQ,LSP,9.339295,0.054426722,-19.609306,0.61988395,6.5776978,3.54569,2.367729,LogParabola,-1.9897958,2.3110087,-27.701796,7.6989345e-11,5.6892877,-20.124783,-3.2714431,-24.596964,3.696437,0.02827861,-3.9418974,0,0.353
-27.292091,30.542175,FSRQ,LSP,93.410904,0.0857655,18.801716,0.5221078,8.000872,3.2454243,2.1991014,PowerLaw,-0.93415904,2.2313473,-28.774107,2.5411367e-11,3.065319,-22.946722,-1.5414147,-27.416859,1.58595,0.16124964,-2.3072512,0,1.749
-27.631021,27.631021,BLL,LSP,351.15417,0.029085217,-27.022928,0.46769905,8.407452,5.4491353,1.7821668,PowerLaw,-2.0423727,1.7489336,-28.12004,4.7714197e-11,3.8584416,-21.171461,-2.7560258,-25.550035,3.2189982,0.04925545,-3.5834453,0,0.265
